"paper_table_order","paper_common_name","species","route","source_id","region","specificity","rung","dep_class","t_pathway","t_config","h_usemode","h_lifestage","h_config","review_flag","evidence","note","coder_id"
21,"Santer","Cheimerius nufar","H","Smale and Buxton (1985) - recreational ski-boat fishery off the Eastern Cape.pdf","East","Medium",0,,"not_applicable","not_applicable","non-kelp","unspecified","not_applicable","no","Santer is a principal, quantified component of the Algoa Bay catch and is labelled a reef fish. The catch documents occupancy of non-kelp rocky-reef habitat east of the kelp limit, a level-0 observed alternative. The statement that santer is 'regularly found over reefs throughout the year' is attrib",,"agent:opus:rfbf-v7.1"
21,"Santer","Cheimerius nufar","H","Smale et al. (1993) - Analysis of the demersal community of fish and cephalopods on the Agulhas Bank, South Africa.pdf","East","Low",0,,"not_applicable","not_applicable","non-kelp","unspecified","not_applicable","no","Soldier/santer taken in Agulhas Bank demersal trawls (Appendix 1); occurrence in non-kelp shelf/reef habitat east of the kelp limit. Level-0 observed_alternative on the habitat route.",,"agent:opus:rfbf-v7.1"
21,"Santer","Cheimerius nufar","H","Sowman (1984) - An assessment of recreational carrying capacity at Infanta, South Cape.pdf","East","Medium",0,,"not_applicable","not_applicable","non-kelp","unspecified","not_applicable","no","Table 11 records 50 soldier/santer (70.0 kg). The species is documented occupying non-kelp East-coast marine habitat east of the kelp limit; no trophic or kelp-structural observation: level-0 observed_alternative on the habitat route. Trophic route unassessed.",,"agent:opus:rfbf-v7.1"
21,"Santer","Cheimerius nufar","H","Wallace et al. (1984) - Inshore small-mesh trawling survey of the Cape south coast. Part 1. Introduction, methods, stations and catches.pdf","East","Medium",0,,"not_applicable","not_applicable","non-kelp","unspecified","not_applicable","no","Soldier (santer) taken in the soft-bottom trawl survey east of the kelp coast; non-kelp habitat occurrence. Level 0 observed_alternative on the habitat route.",,"agent:opus:rfbf-v7.1"
21,"Santer","Cheimerius nufar","H","Winker et al. (2013).pdf","East","Low",0,,"not_applicable","not_applicable","non-kelp","adult","not_applicable","no","Santer (soldier) is documented caught in the SC/SE regions (Table 1) and characterised as a reef-associated species (non-kelp habitat). Level 0 observed_alternative on the habitat route; trophic route unassessed.",,"agent:opus:rfbf-v7.1"
21,"Santer","Cheimerius nufar","T","Buxton et al. (1984) - Inshore small mesh trawling survey of the Cape south coast. Part 4. Contributions to the biology of some teleostei and Chondrichthyes.pdf","East","High",0,,"non_kelp","outside","not_applicable","juvenile","not_applicable","no","Juvenile C. nufar diet (Table 3, verified) is mysid- and crustacean-dominated, substrate/reef-associated but non-kelp, at a south-coast soft-substrate site outside the kelp range. Level-0 observed_alternative, trophic non_kelp, East. Adult diet claims (Druzhinin; Coetzee & Baird) are citation leads.",,"agent:opus:rfbf-v7.1"
21,"Santer","Cheimerius nufar","T","Coetzee and Baird (1981) - Age, growth, and food of Cheimerius nufar.pdf","East","High",0,,"non_kelp","not_applicable","not_applicable","both","not_applicable","no","Cheimerius nufar was studied by full alimentary-tract (stomach and intestine) analysis of fish taken by anglers off St Croix Island, Algoa Bay — an eastern-Cape locality well east of Cape Agulhas and outside the range of Ecklonia maxima. The diet is fully characterised (Table 2; Figure 8): the sante",,"agent:opus:rfbf-v7.1"
21,"Santer","Cheimerius nufar","T","Coetzee and Baird (1983) - Cheimerius nufar.pdf","East","High",0,,"non_kelp","not_applicable","not_applicable","both","not_applicable","no","Cheimerius nufar was sampled from anglers' catches off St Croix Island, Algoa Bay (East region, beyond the eastern kelp limit) between December 1975 and February 1978. The whole-alimentary-tract diet (Table 2, verified visually) shows a piscivore that also takes cephalopods and crustaceans, with a s",,"agent:opus:rfbf-v7.1"
21,"Santer","Cheimerius nufar","T","Smale (1983) - Resource partitioning by top predatory teleosts in the eastern cape coastal waters South Africa.pdf","East","High",0,,"non_kelp","not_applicable","not_applicable","both","not_applicable","no","Cheimerius nufar on eastern Cape reefs feeds on pelagic fish (Engraulis capensis), reef-associated clinids and cheilodactylids, and squid, all non-kelp prey east of the kelp range. Level-0 observed_alternative on the trophic route.",,"agent:opus:rfbf-v7.1"
21,"Santer","Cheimerius nufar","T","Smale (1986) - Feeding biology of four predatory reef fishes off the south-eastern Cape coast.pdf","East","High",0,,"non_kelp","not_applicable","not_applicable","both","not_applicable","no","Diet study documenting that Cheimerius nufar in the south-eastern Cape (East region, outside the Ecklonia maxima range) consumes mysids, crustaceans, cephalopods (Loligo reynaudi, Octopus vulgaris) and demersal reef, pelagic and ubiquitous fishes. This is a documented observation of an in-scope spec",,"agent:opus:rfbf-v7.1"
21,"Santer","Cheimerius nufar","T","Smale (1987) - Food paritioning by coastal pedatory teleosts in South Africa.pdf","East","Medium",0,,"non_kelp","outside","not_applicable","both","not_applicable","no","The source documents C. nufar (240 stomachs across three size groups from 10 to 70 cm, all taken inshore of Cape Recife, east of the eastern kelp limit) consuming exclusively non-kelp prey: Sardinops ocellata, Engraulis capensis, clupeids, engraulids, Loligo reynaudi, Octopus vulgaris, Cheilodactyli",,"agent:opus:rfbf-v7.1"
21,"Santer","Cheimerius nufar","T","Smale et al. (2001) - Behavioural interactions of predators and spawning chokka squid off South Africa.pdf","East","Medium",0,,"non_kelp","not_applicable","not_applicable","unspecified","not_applicable","no","Cheimerius nufar filmed attacking squid in the water column over Eastern Cape egg beds; a documented use of non-kelp prey (level-0 observed_alternative, trophic route). The dietary-importance statement citing Smale (1986a) is a citation lead.",,"agent:opus:rfbf-v7.1"
24,"Soupfin shark","Galeorhinus galeus","H","Albano (2020) - Evaluating the efficacy of a marine reserve for threatened and endemic sharks off South Africa.pdf","East","Low",0,,"not_applicable","not_applicable","non-kelp","unspecified","not_applicable","no","Soupfin shark (in scope) occurred on BRUVS at De Hoop (East region, non-kelp habitats), a level-0 observed_alternative habitat record. Kelp not assessed; no diet data.",,"agent:opus:rfbf-v7.1"
24,"Soupfin shark","Galeorhinus galeus","H","Albano et al. (2021) - Successful parks for sharks, no-take marine reserve provides conservation benefits to endemic and threatened sharks off South Africa.pdf","East","Low",0,,"not_applicable","not_applicable","non-kelp","unspecified","not_applicable","no","G. galeus was among the 11 shark species recorded on baited video at De Hoop, east of the kelp limit, over non-kelp substrata. Kelp was not measured and diet was not studied. Occupation of non-kelp habitat is a level-0 observed_alternative on the habitat route; the trophic route is unassessed.",,"agent:opus:rfbf-v7.1"
24,"Soupfin shark","Galeorhinus galeus","H","Atkinson et al. (2011) - Changes in demersal fish assemblages on the west coast of South Africa, 1986-2009.pdf","West","High",0,,"not_applicable","not_applicable","non-kelp","unspecified","not_applicable","no","Galeorhinus galeus (soupfin shark) is a quantified member of the offshore demersal trawl assemblage on the west-coast shelf, occupying the shallower trawled depth zones (Fig 4, p164; Fig 5; discussion p166). This documents an in-scope species occupying a non-kelp offshore shelf habitat at the sample",,"agent:opus:rfbf-v7.1"
24,"Soupfin shark","Galeorhinus galeus","H","Attwood et al. (2011) - Bycatch in South Africa's inshore trawl fishery as determined from observer records.pdf","East","High",0,,"not_applicable","not_applicable","non-kelp","unspecified","not_applicable","no","Substantial bycatch on the deep soft-bottom Agulhas Bank grounds, east of and below the kelp zone. Non-kelp habitat occurrence = level-0 observed_alternative (habitat). Diet not examined; trophic route unassessed.",,"agent:opus:rfbf-v7.1"
24,"Soupfin shark","Galeorhinus galeus","H","Attwood et al. (2011) - Bycatch in South Africa’s inshore trawl fishery.pdf","East","High",0,,"not_applicable","not_applicable","non-kelp","unspecified","not_applicable","no","G. galeus was caught at 37.8 t per year (0.22%, 95% CI 14-52; 129 fish measured) on the inshore trawl grounds at 80-110 m east of the kelp limit, documenting occupancy of non-kelp soft-bottom habitat. Kelp and diet are never mentioned, so the trophic route is unassessed. Level 0 observed alternative",,"agent:opus:rfbf-v7.1"
24,"Soupfin shark","Galeorhinus galeus","H","Attwood et al. (2013) - the Proceedings of the 4th Linefish symposium.pdf","West","Low",0,,"not_applicable","not_applicable","non-kelp","unspecified","not_applicable","no","Galeorhinus galeus is caught/sighted in False Bay (West kelp coast) with a non-kelp primary habitat ('Demersal'); kelp is never mentioned, giving a level-0 habitat observed alternative.",,"agent:opus:rfbf-v7.1"
24,"Soupfin shark","Galeorhinus galeus","H","Besseling (2023) - Patterns in the landed catches and determinants of catch composition in the South African inshore trawl fishery.pdf","East","Medium",0,,"not_applicable","not_applicable","non-kelp","unspecified","not_applicable","no","Soupfin shark is landed by the inshore trawl fishery over the deep Agulhas Bank grounds east of the kelp limit (in weighed landing records from 2000 onward). This non-kelp occurrence supports a level-0 observed_alternative habitat record. No diet data, so the trophic route is unassessed.",,"agent:opus:rfbf-v7.1"
24,"Soupfin shark","Galeorhinus galeus","H","Best et al. (2013) - Chondrichthyan occurrence and abundance trends in False Bay, South Africa, spanning a century of catch and survey records.pdf","West","Medium",0,,"not_applicable","not_applicable","non-kelp","unspecified","not_applicable","no","Recorded in False Bay (West) as the most commonly caught chondrichthyan; Table 3 assigns primary habitat = Demersal, a non-kelp habitat. Kelp neither measured nor mentioned. Catch study with habitat context -> level-0 observed_alternative on the habitat route. Trophic route unassessed.",,"agent:opus:rfbf-v7.1"
24,"Soupfin shark","Galeorhinus galeus","H","Bitalo et al (2019)-Differential gene flow patterns for two commercially exploited shark species Galeorhinus galeus and Mustelus mustelus along the south west coast of SA.pdf","Both","Low",0,,"not_applicable","not_applicable","non-kelp","adult","not_applicable","yes","As for M. mustelus, this genetic study records primary occurrence/capture of adult G. galeus at named coastal and offshore SW Cape localities (Table 1, Fig. 1), including the offshore Agulhas Bank, all non-kelp settings, with kelp never mentioned. This supports a level-0 observed_alternative habitat",,"agent:opus:rfbf-v7.1"
24,"Soupfin shark","Galeorhinus galeus","H","Brouwer and Buxton (2002) - Catch and effort of the shore and skiboat linefisheries along the South African Eastern Cape coast.pdf","East","Low",0,,"not_applicable","not_applicable","non-kelp","unspecified","not_applicable","no","Soupfin shark recorded in the Eastern Cape recreational and commercial skiboat catches, east of the kelp limit: level-0 observed_alternative, habitat route.",,"agent:opus:rfbf-v7.1"
24,"Soupfin shark","Galeorhinus galeus","H","Buxton et al. (1984) - Inshore small mesh trawling survey of the Cape south coast. Part 4. Contributions to the biology of some teleostei and Chondrichthyes.pdf","East","Low",0,,"not_applicable","not_applicable","non-kelp","unspecified","not_applicable","no","G. galeus was trawled on south-coast soft substrates (9-36 m) outside the kelp range (Table 6, verified). Level-0 observed_alternative habitat record, East. Specificity Low.",,"agent:opus:rfbf-v7.1"
24,"Soupfin shark","Galeorhinus galeus","H","Cottrant (2024) - Assessing conservation measures for five southern African endemic shark species.pdf","West","Low",0,,"not_applicable","not_applicable","non-kelp","unspecified","not_applicable","no","Recorded on baited remote underwater video in Walker Bay across a kelp/reef/sand survey (Table 1); presence documented but substrate not resolved. Coded Level-0 observed-alternative.",,"agent:opus:rfbf-v7.1"
