"paper_table_order","paper_common_name","frame_id","record_id","source_id","species","route","region","rung","level_source","specificity","life_stage","unit_of_inference","t_pathway","t_config","h_usemode","h_config","spatial_scale","temporal_scale","review_required","reasoning"
25,"Pyjama shark","S0239","R06","Smale et al. (2001) - Behavioural interactions of predators and spawning chokka squid off South Africa.pdf","Poroderma africanum","T","East",0,"ai","High","unspecified","observation","non_kelp","not_applicable","not_applicable","not_applicable","Egg beds near reefs, Caves near Tsitsikamma River, Eastern Cape","11 November 1995 video record","no","East-coast video record of Poroderma africanum ambushing, subduing and swallowing a spawning female squid, a non-kelp prey. Level-0 observed_alternative on the trophic route. The earlier ambush-predation account of Smale et al. (1995) is a separate citation lead."
26,"White musselcracker","S0709","R08","Attwood et al. (2016) - Seasonally and spatially referenced estimates of recreational shore-angling effort, catch composition, catch rates and total catch in the Goukamma Marine Protected Area, South Africa.pdf","Sparodon durbanensis","H","East",0,"ai","Medium","both","observation","not_applicable","not_applicable","non-kelp","not_applicable","16.4 km Goukamma MPA coastline, south coast of South Africa (Agulhas marine bioregion), east of the Ecklonia maxima kelp range","January 2009-December 2011 (3-year monthly roving creel survey)","no","White musselcracker (25 fish, 2.0%) caught in the non-kelp Goukamma MPA; SIMPER identifies it as a rocky-shore fish, catches dispersed along mixed rock and sand, with a Buffalo Bay gulley producing many juveniles below the legal size. Level-0 observed_alternative on the habitat route; life stage both (juveniles and adults)."
26,"White musselcracker","S0323","R12","Beckley (1983) - The ichthyofauna associated with Zostera capensis Setchell in the Swartkops estuary, South Africa.pdf","Sparodon durbanensis","H","East",0,"ai","Low","juvenile","observation","not_applicable","not_applicable","non-kelp","not_applicable","Lower reaches of the Swartkops estuary (creek Zostera beds), Algoa Bay","Monthly haul-seine sampling, January 1980 to March 1981 (15 months)","no","A single juvenile white musselcracker (Sparodon durbanensis, 18 mm), a rocky-shore resident, was caught in the Zostera beds of an East-coast estuary. Documented occupancy of a non-kelp habitat at the sampled place/time/stage gives a level-0 observed_alternative habitat record. Low specificity (one specimen, atypical estuarine record); no kelp evidence."
26,"White musselcracker","S0015","R02","Beckley (1988) - Biology of juvenile Sparodon durbanensis.pdf","Sparodon durbanensis","H","East",0,"ai","High","juvenile","site","not_applicable","not_applicable","non-kelp","not_applicable","Lower balanoid zone tidal pools along a 10 km stretch of rocky coast west of Port Elizabeth, Eastern Cape; four sampling localities (Chelsea Point, Blue Hole, Willows, Skoenmakerskop).","Monthly sampling from March 1980 to May 1982 (a two-year period).","no","The source documents juvenile Sparodon durbanensis occupying lower balanoid zone intertidal tidal pools at four localities along a 10 km stretch of rocky coast west of Port Elizabeth, Eastern Cape, sampled monthly by rotenone over two years (E10, E11, E12). Occupancy of this non-kelp habitat is quantified: 233 fish with a modal length class near 40-50 mm (Figure 1, E13, verified on the rendered page), with monthly length-frequency distributions and monthly sample sizes across the full period (Figure 2, E14), and the fish are inferred to be predominantly 0+ juveniles. Kelp is never mentioned in the article, and the sites lie east of the Ecklonia maxima limit near Cape Agulhas and De Hoop, so the region is East. This is a documented observation of an in-scope species occupying a non-kelp habitat at a stated place, time, and life stage, which is a level-0 observed_alternative on the habitat route under the protocol even though the source never measures or mentions kelp. It is not a tested absence: rotenone poisoning of intertidal pools samples a single habitat type and could not have detected use of kelp structure anywhere, and the sites offer no kelp-link detection opportunity (E11). Nothing here reaches Co-occurrence with kelp, let alone Use: there is no documented action involving kelp structure, no available habitat set defined or measured, no comparator between kelp and non-kelp settings, and no kelp-caused endpoint. The qualified first-year growth statement (E16) is attributed to no habitat cause and does not bear on kelp, so endpoint_class is none. Specificity is High because the level-0 habitat observation is direct and quantified with stated denominators, though specificity does not raise the level. The cited statements that juveniles occur in tidal pools along the Cape coast, including Brownell's (1979) False Bay tidal-pool specimen, are recorded as citation leads and establish no level for this source."
26,"White musselcracker","S0017","R14","Beckley and Buxton (1989) - UNDERWATER OBSERVATIONS OF REEF FISH IN AND AROUND ALGOA BAY, SOUTH AFRICA.pdf","Sparodon durbanensis","H","East",0,"ai","Medium","both","observation","not_applicable","not_applicable","non-kelp","not_applicable","Algoa Bay, 11 subtidal rocky-reef localities, 0-25 m depth (mean 12 m)","February 1981 to May 1982; 49 dives (19 at Philip's Reef)","no","White musselcracker observed infrequently (5% at Philip's Reef), adults and juveniles, on non-kelp rocky reef East of the kelp range; associated with high-energy rocky shores. Level-0 observed_alternative on the habitat route."
26,"White musselcracker","S0275","R22","Bennett & Attwood (1993)-Shore-angling catches in the De Hoop Nature Reserve  South Africa  and further evidence for the protective value of marine reserves.pdf","Sparodon durbanensis","H","East",0,"ai","Medium","unspecified","site","not_applicable","not_applicable","non-kelp","not_applicable","Two shore sites (Koppie Aileen, Lekkerwater), De Hoop coast, southern Cape","May 1984 to July 1992","no","Sparodon durbanensis (n=71) was caught by shore-angling at De Hoop in a non-kelp aeolianite beach-rock and sand surf zone at the eastern edge of the Ecklonia maxima range. Documented occurrence in non-kelp habitat with no diet or kelp-structure observation gives a level-0 observed_alternative on the habitat route; the trophic route is unassessed."
26,"White musselcracker","S0666","R46","Brouwer and Buxton (2002) - Catch and effort of the shore and skiboat linefisheries along the South African Eastern Cape coast.pdf","Sparodon durbanensis","H","East",0,"ai","Low","unspecified","observation","not_applicable","not_applicable","non-kelp","not_applicable","Eastern Cape coast, Still Bay (21 deg 20 min E) to Kei Mouth (28 deg 23 min E), 982 km","1994-1996","no","White musselcracker recorded in the Eastern Cape shore catch, east of the kelp limit: level-0 observed_alternative, habitat route."
26,"White musselcracker","S0481","R26","Bullock et al. (2021) - A decade of surf-zone linefish monitoring in the Dwesa-Cwebe Marine Protected Area.pdf","Sparodon durbanensis","H","East",0,"ai","Medium","unspecified","observation","not_applicable","not_applicable","non-kelp","not_applicable","Dwesa-Cwebe MPA, 19.5 km predominantly rocky shoreline surf zone, Eastern Cape east coast","January 2009-November 2019; 35 trips, 180 sampling days","no","White musselcracker was captured (n=54) over rocky-reef habitat in the Dwesa-Cwebe MPA on the Eastern Cape east coast, beyond the eastern kelp limit. Observed occupying non-kelp East-coast habitat with no kelp or diet data: level-0 habitat observed_alternative. Trophic route unassessed."
26,"White musselcracker","S0041","R19","Burger (1990) - The distribution patterns and community structure of the Tsitsikamma rocky littoral ichthyofauna.pdf","Sparodon durbanensis","H","East",0,"ai","High","juvenile","site","not_applicable","not_applicable","non-kelp","not_applicable","Tsitsikamma National Park and adjacent exploited reefs, south coast of South Africa (~34 S, Agulhas warm-temperate province, east of the eastern kelp limit); intertidal rock-pools and rocky reef 5-30 m","1988-1990","no","East-region record beyond the kelp coast. Juvenile Sparodon durbanensis (TL 21-125mm) dominated non-kelp upper intertidal rock-pools at Tsitsikamma, where no kelp forest occurs. Documented occurrence in a non-kelp nursery habitat: level-0 observed_alternative on the habitat route."
26,"White musselcracker","S0047","R02","Buxton and Clarke (1991) - Biology of Sparodon durbanensis.pdf","Sparodon durbanensis","H","East",0,"ai","Medium","both","observation","not_applicable","not_applicable","non-kelp","not_applicable","Inshore Eastern Cape between Knysna and East London (ca. 23-28 degrees E, per Fig. 1); underwater observations on inshore reefs (<20 m) and in inshore waters (<38 m) off Port Elizabeth and in the Tsitsikamma National Park; juveniles in intertidal pools and shallow subtidal water (<2 m) between Lookout Point and Schoenmakerskop","August 1984 to March 1987","no","Level 0, observed alternative. The habitat observations are the study's own underwater work: SCUBA spearfishing on inshore reefs shallower than 20 m in the Tsitsikamma National Park and off the rocky coastline west of Port Elizabeth, rotenone sampling in subtidal water shallower than 2 m between Lookout Point and Schoenmakerskop (E10), and visual underwater assessment of juvenile and subadult distribution in inshore waters shallower than 38 m (E11). The Distribution result places juveniles in intertidal pools and shallow subtidal water and adults most frequently over high-relief reef to about 20 m (E12), and research divers found the species on those reefs throughout the year (E14). Fig. 1, verified on the rendered page, confirms every locality lies between roughly 23 and 28 degrees E, beyond the eastern kelp limit, so region is East (E13). Occupancy of intertidal pool, shallow subtidal and high-relief reef habitat by an in-scope species at the sampled place, time and life stage is a documented non-kelp habitat occupancy, which is alternative_status=observed_alternative at level 0.

The record is not tested_absence. The source defines no kelp detection opportunity, its habitat descriptors are physical substratum and depth rather than a habitat classification that could include or exclude kelp, and the study area is outside the kelp range, which is not automatically a tested absence. All kelp gates are therefore not_assessed.

On the disproof pass. Species identity is certain and the observations are of the fish itself. The evidence concerns rocky reef, tidal pool and depth, so it cannot be advanced to Co-occurrence with kelp: no kelp is recorded in the same place as the fish anywhere in the source. It cannot reach Use, because no action involving physical kelp structure is documented; the only structural association reported is with reef. It cannot reach Selection, because no available habitat set is defined or measured at any scale and no habitat contrast is made, so use relative to availability is not_tested. It cannot reach Contribution, because the demographic endpoints in the source (growth in Table II and Fig. 4, maturity in Fig. 8) are never contrasted against habitat, so endpoint_class is none and no kelp is isolated from reef, prey or any other factor. It cannot reach Dependence, because no habitat loss, counterfactual or competing cause is examined.

Two qualifications are retained rather than suppressed. First, the source contradicts itself on the adult depth envelope, giving about 30 m in the abstract against approximately 20 m in the Distribution section, while the SCUBA effort that generated the observations was itself capped at 20 m, so the depth range is partly an artefact of sampling effort (E15). Second, the stated species range extends from the Western Cape to Natal (E17) and so may overlap the kelp coast, but nothing was observed west of Knysna, so this record is silence on kelp from an eastern study area and is not evidence of avoidance.

Specificity is Medium, not High: the habitat evidence is a clear qualitative statement from unstructured visual assessment with no counts, densities, transects or stated effort, unlike the quantified diet table that supports the trophic record. h_config is not_applicable because no forest setting is observed, and h_usemode is non-kelp, consistent with a level-0 alternative."
